0,0,0,0,0,0,0,0,0,0
-0.0346,4.13E-05,-0.7094,-0.9979,2.426087,2.235888,0,0,0,0
-0.0457,0.000158689,-1.3934,-2.0944,5.200532,4.387587,0,0,0,0
-0.0396,0.000374629,-2.0371,-3.3532,7.840791,6.438517,0,0,0,0
-0.0378,0.000694647,-2.6535,-4.8152,10.34587,8.394291,0,0,0,0
-0.0392,0.000833852,-3.2457,-6.4821,12.72442,10.26068,0,0,0,0
-0.0231,0.000709163,-2.9775,-7.9888,13.79626,13.60145,0,0,0,0
0.03063656,0.000504355,-2.6731,-9.2222,14.83649,17.11258,0,0,0,0
0.04804324,0.000278071,-2.3701,-10.2034,15.8402,20.41472,0,0,0,0
0.05816073,0.000126708,-2.0773,-10.8979,16.80544,23.52297,0,0,0,0
0.05837367,4.07E-05,-1.802,-11.4113,17.72907,26.45308,0,0,0,0
0.04169253,1.54E-06,-1.6237,-11.8238,18.02181,28.62708,0,0,0,0
0.03714806,3.54E-06,-1.5987,-12.2203,18.30383,30.69007,0,0,0,0
0.009628776,3.85E-05,-1.5833,-12.5952,18.41116,32.65854,0,0,0,0
-0.0283,0.000196319,-1.5705,-12.942,18.63079,34.54005,0,0,0,0
-0.0508,0.000344458,-1.5681,-13.2627,18.93371,36.33857,0,0,0,0
-0.0712,-2.29E-05,-1.5243,-13.6266,19.17618,38.3147,0,0,0,0
-0.0598,-0.000100581,-1.3969,-13.9813,19.42675,40.20235,0,0,0,0
-0.0544,-0.000240957,-1.2015,-14.3246,19.68492,42.00309,0,0,0,0
-0.054,-0.000368024,-0.9386,-14.6552,19.94285,43.72267,0,0,0,0
-0.0571,-0.000504106,-0.6017,-14.9722,20.19132,45.36624,0,0,0,0
-0.1059,-0.000948331,0.1609754,-15.3034,19.888,46.43807,0,0,0,0
-0.1225,-0.001501908,0.8980288,-15.6915,19.54236,47.46713,0,0,0,0
-0.0988,-0.001757052,1.61631,-16.0795,19.24034,48.44888,0,0,0,0
-0.0681,-0.001868383,2.320264,-16.4629,19.04138,49.3876,0,0,0,0
-0.041,-0.001904609,3.010037,-16.8392,18.96368,50.28655,0,0,0,0
-0.002296973,-0.001743868,3.690094,-17.147,18.98406,51.47675,0,0,0,0
0.02145405,-0.001308182,4.351419,-17.4436,18.96946,52.62321,0,0,0,0
0.04215877,-0.000894727,4.98714,-17.7318,18.90348,53.72271,0,0,0,0
0.04302964,-0.000529595,5.596513,-18.0093,18.83834,54.77786,0,0,0,0
0.03530388,-0.000212818,6.178331,-18.274,18.74255,55.79122,0,0,0,0
0.03680877,9.12E-05,6.813271,-18.2784,18.5712,56.56593,0,0,0,0
0.01480235,0.000395831,7.473088,-18.265,18.31892,57.31226,0,0,0,0
0.01585607,0.000611379,8.066296,-18.2491,18.05195,58.02971,0,0,0,0
0.02831811,0.000813972,8.611551,-18.2344,17.76328,58.7188,0,0,0,0
0.03191623,0.001025639,9.07994,-18.2194,17.48856,59.38115,0,0,0,0
-0.0427,0.001095792,9.489457,-18.4722,17.62527,60.07258,0,0,0,0
-0.0289,0.000740038,9.885005,-18.7309,17.78142,60.73454,0,0,0,0
-0.0077,0.000589679,10.27314,-18.9893,17.93685,61.36777,0,0,0,0
0.002877075,0.00057902,10.6502,-19.2422,18.08892,61.9749,0,0,0,0
-0.003211806,0.000552202,11.01498,-19.4862,18.1498,62.55769,0,0,0,0
-0.0434,0.000382283,11.36497,-20.0092,17.9148,62.79816,0,0,0,0
-0.057,-0.000122517,11.70155,-20.6716,17.70145,63.01916,0,0,0,0
-0.0789,-0.000439142,12.03073,-21.4953,17.53595,63.23431,0,0,0,0
-0.0552,-0.000675656,12.3534,-22.3078,17.39956,63.43557,0,0,0,0
-0.0231,-0.000680743,12.67009,-23.1014,17.29701,63.62638,0,0,0,0
0.01940661,-0.000581756,12.9749,-23.5648,17.45113,64.19356,0,0,0,0
0.05225087,-0.00044045,13.27638,-23.708,17.77588,64.74802,0,0,0,0
0.05443881,-0.000265886,13.55726,-23.7514,18.2,65.28178,0,0,0,0
0.03731379,-0.000216407,13.81706,-23.7774,18.59787,65.80015,0,0,0,0
0.02620356,-0.000252984,14.06348,-23.7981,18.83722,66.29978,0,0,0,0
-0.0257,-0.00044734,14.27242,-24.1534,19.56867,66.55293,0,0,0,0
-0.0384,-0.000670162,14.47543,-24.793,20.27497,66.79224,0,0,0,0
-0.036,-0.000755338,14.67685,-25.6154,20.95597,67.02232,0,0,0,0
-0.0089,-0.000775934,14.8789,-26.4279,21.61602,67.23758,0,0,0,0
0.006810249,-0.000702598,15.079,-27.2155,22.25375,67.44266,0,0,0,0
0.06025091,-0.000598837,15.29357,-27.5568,22.55644,67.24291,0,0,0,0
0.0471524,-0.000417729,15.49479,-27.8635,22.90076,67.04874,0,0,0,0
0.04005636,-0.000493862,15.69778,-28.1509,23.25109,66.8606,0,0,0,0
0.02543193,-0.000601549,15.89919,-28.4246,23.60942,66.67856,0,0,0,0
0.01317857,-0.000646861,16.09121,-28.6837,23.98111,66.50513,0,0,0,0
-0.0207,-0.000218646,16.2677,-29.245,24.28142,66.57397,0,0,0,0
-0.0108,0.000220862,16.43803,-29.8018,24.52929,66.64041,0,0,0,0
-0.000505343,0.000241999,16.60509,-30.342,24.76338,66.70323,0,0,0,0
0.004510124,0.000224269,16.76723,-30.8634,24.95696,66.76375,0,0,0,0
0.008474285,0.000188197,16.92352,-31.3654,25.09221,66.82198,0,0,0,0
-0.063,-0.000280147,17.02643,-32.3307,25.50126,67.30537,0,0,0,0
-0.0381,-0.000652062,17.12848,-33.282,25.96108,67.77217,0,0,0,0
-0.0102,-0.000614584,17.23577,-34.2112,26.40824,68.21707,0,0,0,0
0.00526729,-0.000555162,17.34442,-35.1089,26.84146,68.6423,0,0,0,0
0.01028712,-0.000509414,17.45063,-35.9724,27.259,69.0503,0,0,0,0
0.04369248,-0.000413538,17.57253,-36.5538,27.27125,68.52332,0,0,0,0
0.03795537,-0.00020423,17.72107,-37.1103,27.24337,67.99713,0,0,0,0
0.01160086,-1.49E-05,17.84205,-37.6367,27.37981,67.49329,0,0,0,0
0.002363371,0.000416832,17.95512,-38.139,27.54107,67.01062,0,0,0,0
0.001215789,0.000529943,18.06386,-38.622,27.69376,66.54782,0,0,0,0
